"SiteID","DT","AirTempAvg","PressureAvg","RelHumAvg","DPTempAvg","WindSpeedAvg","WindDir"
1,"2015-08-16T04:50:00.000Z","9.42","1011.87","94.59","8.61","3.34","102.70"
1,"2015-08-16T05:00:00.000Z","9.37","1011.86","94.64","8.56","3.03","102.44"
1,"2015-08-16T05:10:00.000Z","9.17","1011.99","94.50","8.34","2.82","85.80"
1,"2015-08-16T05:20:00.000Z","8.88","1012.02","94.56","8.07","3.53","82.17"
1,"2015-08-16T05:30:00.000Z","9.41","1012.10","94.43","8.57","3.31","85.38"
1,"2015-08-16T05:40:00.000Z","9.69","1012.10","94.30","8.83","2.30","85.28"
1,"2015-08-16T05:50:00.000Z","9.82","1012.16","93.96","8.90","2.04","86.41"
1,"2015-08-16T06:00:00.000Z","10.20","1012.20","93.81","9.25","2.38","110.41"
1,"2015-08-16T06:10:00.000Z","10.55","1012.20","93.53","9.55","1.92","116.47"
1,"2015-08-16T06:20:00.000Z","10.61","1012.20","93.12","9.55","3.01","117.52"
1,"2015-08-16T06:30:00.000Z","11.02","1012.21","92.40","9.84","2.77","122.34"
1,"2015-08-16T06:40:00.000Z","11.33","1012.25","91.72","10.04","2.30","119.49"
1,"2015-08-16T06:50:00.000Z","11.51","1012.24","91.08","10.11","2.47","120.80"
1,"2015-08-16T07:00:00.000Z","11.82","1012.29","90.58","10.35","2.97","121.83"
1,"2015-08-16T07:10:00.000Z","12.01","1012.30","90.15","10.47","3.16","131.48"
1,"2015-08-16T07:20:00.000Z","12.23","1012.34","89.67","10.59","3.04","138.31"
1,"2015-08-16T07:30:00.000Z","12.45","1012.38","89.37","10.76","3.52","129.24"
1,"2015-08-16T07:40:00.000Z","12.35","1012.37","89.37","10.67","4.21","124.49"
1,"2015-08-16T07:50:00.000Z","12.67","1012.34","89.35","10.97","4.23","128.13"
1,"2015-08-16T08:00:00.000Z","12.71","1012.32","89.66","11.07","4.24","125.58"
1,"2015-08-16T08:10:00.000Z","12.67","1012.42","89.69","11.03","4.38","127.09"
1,"2015-08-16T08:20:00.000Z","12.73","1012.41","89.56","11.07","4.87","133.26"
1,"2015-08-16T08:30:00.000Z","12.90","1012.41","89.16","11.17","4.29","135.16"
1,"2015-08-16T08:40:00.000Z","13.03","1012.46","88.23","11.14","3.80","137.11"
1,"2015-08-16T08:50:00.000Z","13.18","1012.52","86.63","11.02","4.25","132.60"
1,"2015-08-16T09:00:00.000Z","13.34","1012.56","85.73","11.01","4.55","124.62"
1,"2015-08-16T09:10:00.000Z","13.38","1012.55","84.67","10.86","4.69","127.26"
1,"2015-08-16T09:20:00.000Z","13.35","1012.56","82.02","10.35","4.75","129.23"
1,"2015-08-16T09:30:00.000Z","13.43","1012.64","78.55","9.79","5.32","132.60"
1,"2015-08-16T09:40:00.000Z","14.00","1012.66","77.77","10.19","5.66","130.18"
1,"2015-08-16T09:50:00.000Z","14.17","1012.67","78.92","10.58","6.00","136.26"
1,"2015-08-16T10:00:00.000Z","14.35","1012.74","79.16","10.80","5.60","131.83"
1,"2015-08-16T10:10:00.000Z","14.36","1012.85","80.15","11.00","5.94","133.41"
1,"2015-08-16T10:20:00.000Z","14.48","1012.95","79.80","11.05","5.39","131.39"
1,"2015-08-16T10:30:00.000Z","14.82","1013.03","79.23","11.27","5.55","133.90"
1,"2015-08-16T10:40:00.000Z","14.89","1013.06","78.51","11.20","5.30","134.69"
1,"2015-08-16T10:50:00.000Z","14.33","1013.03","78.04","10.57","5.14","129.28"
1,"2015-08-16T11:00:00.000Z","14.49","1013.16","77.35","10.58","4.87","131.09"
1,"2015-08-16T11:10:00.000Z","14.19","1013.22","77.50","10.33","4.19","131.84"
1,"2015-08-16T11:20:00.000Z","14.94","1013.16","75.81","10.72","4.60","136.08"
1,"2015-08-16T11:30:00.000Z","14.11","1013.14","76.22","9.99","5.14","132.70"
1,"2015-08-16T11:40:00.000Z","13.64","1013.26","76.49","9.59","5.35","129.11"
1,"2015-08-16T11:50:00.000Z","13.73","1013.45","77.05","9.80","4.79","135.92"
1,"2015-08-16T12:00:00.000Z","13.65","1013.51","77.36","9.78","5.72","134.25"
1,"2015-08-16T12:10:00.000Z","13.47","1013.57","76.49","9.43","6.22","137.72"
1,"2015-08-16T12:20:00.000Z","13.93","1013.62","74.63","9.52","6.14","137.89"
1,"2015-08-16T12:30:00.000Z","14.86","1013.69","72.55","9.98","6.63","141.75"
1,"2015-08-16T12:40:00.000Z","14.53","1013.70","71.01","9.34","6.72","139.02"
1,"2015-08-16T12:50:00.000Z","14.39","1013.76","71.02","9.23","6.69","139.90"
1,"2015-08-16T13:00:00.000Z","14.27","1013.80","72.74","9.46","5.55","131.43"
1,"2015-08-16T13:10:00.000Z","14.26","1013.81","74.62","9.83","5.43","130.04"
1,"2015-08-16T13:20:00.000Z","14.56","1013.77","76.36","10.47","5.23","130.79"
1,"2015-08-16T13:30:00.000Z","14.52","1013.76","76.98","10.54","5.73","131.94"
1,"2015-08-16T13:40:00.000Z","14.03","1013.81","77.11","10.09","6.38","131.53"
1,"2015-08-16T13:50:00.000Z","14.39","1013.83","77.48","10.52","5.56","132.03"
1,"2015-08-16T14:00:00.000Z","14.37","1013.85","78.08","10.61","5.26","131.62"
1,"2015-08-16T14:10:00.000Z","14.25","1013.89","78.83","10.64","5.20","133.91"
1,"2015-08-16T14:20:00.000Z","14.28","1013.96","79.04","10.71","5.33","134.31"
1,"2015-08-16T14:30:00.000Z","14.29","1013.94","79.10","10.72","5.40","131.44"
1,"2015-08-16T14:40:00.000Z","13.90","1013.92","78.28","10.19","5.39","131.68"
1,"2015-08-16T14:50:00.000Z","13.56","1013.99","76.37","9.50","5.60","131.01"
1,"2015-08-16T15:00:00.000Z","13.71","1014.03","74.26","9.23","5.59","131.46"
1,"2015-08-16T15:10:00.000Z","13.84","1014.09","74.53","9.41","5.21","129.46"
1,"2015-08-16T15:20:00.000Z","13.65","1014.14","75.13","9.33","5.40","126.46"
1,"2015-08-16T15:30:00.000Z","13.58","1014.17","74.21","9.08","5.38","123.81"
1,"2015-08-16T15:40:00.000Z","13.50","1014.20","75.34","9.22","4.82","119.63"
1,"2015-08-16T15:50:00.000Z","13.43","1014.18","77.09","9.52","4.79","117.83"
1,"2015-08-16T16:00:00.000Z","13.21","1014.25","78.17","9.49","4.85","123.55"
1,"2015-08-16T16:10:00.000Z","13.19","1014.36","79.22","9.67","5.10","123.92"
1,"2015-08-16T16:20:00.000Z","13.20","1014.44","80.72","9.97","4.27","125.42"
1,"2015-08-16T16:30:00.000Z","13.26","1014.48","82.19","10.30","5.21","130.60"
1,"2015-08-16T16:40:00.000Z","13.11","1014.57","83.28","10.33","5.73","133.90"
1,"2015-08-16T16:50:00.000Z","13.16","1014.61","84.18","10.56","5.35","130.45"
1,"2015-08-16T17:00:00.000Z","13.15","1014.64","85.71","10.82","5.55","127.97"
1,"2015-08-16T17:10:00.000Z","13.11","1014.69","86.91","11.00","4.99","125.04"
1,"2015-08-16T17:20:00.000Z","13.05","1014.72","87.62","11.05","5.01","124.20"
1,"2015-08-16T17:30:00.000Z","13.06","1014.80","87.97","11.12","4.84","116.69"
1,"2015-08-16T17:40:00.000Z","13.11","1014.85","88.30","11.24","4.80","111.64"
1,"2015-08-16T17:50:00.000Z","13.17","1014.82","88.66","11.35","4.53","112.76"
1,"2015-08-16T18:00:00.000Z","13.32","1014.89","88.64","11.49","4.67","119.22"
1,"2015-08-16T18:10:00.000Z","13.27","1014.94","88.61","11.44","4.83","118.86"
1,"2015-08-16T18:20:00.000Z","13.22","1015.08","88.80","11.42","4.33","120.29"
1,"2015-08-16T18:30:00.000Z","13.08","1015.21","89.36","11.39","4.22","120.09"
1,"2015-08-16T18:40:00.000Z","12.91","1015.31","90.04","11.33","4.22","120.24"
1,"2015-08-16T18:50:00.000Z","12.73","1015.35","90.58","11.23","4.74","117.89"
1,"2015-08-16T19:00:00.000Z","12.58","1015.42","91.04","11.17","4.94","116.76"
1,"2015-08-16T19:10:00.000Z","12.42","1015.52","91.44","11.08","4.17","116.17"
1,"2015-08-16T19:20:00.000Z","12.29","1015.68","91.73","11.00","3.64","114.17"
1,"2015-08-16T19:30:00.000Z","12.20","1015.84","92.05","10.95","3.44","118.31"
1,"2015-08-16T19:40:00.000Z","12.18","1015.94","92.46","11.00","3.34","121.68"
1,"2015-08-16T19:50:00.000Z","12.16","1016.06","92.81","11.04","3.41","121.59"
1,"2015-08-16T20:00:00.000Z","12.01","1016.12","93.20","10.96","3.81","115.08"
1,"2015-08-16T20:10:00.000Z","11.97","1016.19","93.47","10.96","4.12","118.41"
1,"2015-08-16T20:20:00.000Z","11.93","1016.19","93.56","10.93","4.06","113.37"
1,"2015-08-16T20:30:00.000Z","11.87","1016.18","93.66","10.88","3.93","112.83"
1,"2015-08-16T20:40:00.000Z","11.84","1016.26","93.70","10.87","3.90","116.89"
1,"2015-08-16T20:50:00.000Z","11.73","1016.37","93.70","10.75","2.95","121.07"
1,"2015-08-16T21:00:00.000Z","11.65","1016.49","93.76","10.69","3.20","108.86"
1,"2015-08-16T21:10:00.000Z","11.63","1016.49","93.88","10.68","2.98","107.84"
1,"2015-08-16T21:20:00.000Z","11.61","1016.39","93.90","10.67","3.68","111.55"
1,"2015-08-16T21:30:00.000Z","11.35","1016.39","93.94","10.41","3.90","105.09"
1,"2015-08-16T21:40:00.000Z","11.28","1016.38","94.12","10.38","3.86","96.58"
1,"2015-08-16T21:50:00.000Z","11.07","1016.36","94.29","10.19","3.49","93.88"
1,"2015-08-16T22:00:00.000Z","11.15","1016.40","94.51","10.31","3.70","91.16"
1,"2015-08-16T22:10:00.000Z","10.88","1016.41","94.62","10.06","3.85","91.30"
1,"2015-08-16T22:20:00.000Z","10.90","1016.49","94.86","10.12","3.59","97.78"
1,"2015-08-16T22:30:00.000Z","11.00","1016.53","94.95","10.23","3.78","104.43"
1,"2015-08-16T22:40:00.000Z","11.06","1016.59","95.09","10.31","4.00","108.06"
1,"2015-08-16T22:50:00.000Z","11.18","1016.60","95.17","10.45","3.83","110.49"
1,"2015-08-16T23:00:00.000Z","11.10","1016.68","95.24","10.37","3.29","100.52"
1,"2015-08-16T23:10:00.000Z","10.97","1016.73","95.29","10.25","3.06","101.44"
1,"2015-08-16T23:20:00.000Z","10.92","1016.80","95.41","10.22","3.04","107.37"
1,"2015-08-16T23:30:00.000Z","11.33","1016.81","95.59","10.66","3.50","120.43"
1,"2015-08-16T23:40:00.000Z","11.47","1016.83","95.58","10.80","4.33","122.11"
1,"2015-08-16T23:50:00.000Z","11.55","1016.84","95.60","10.88","4.63","121.01"
1,"2015-08-17T00:00:00.000Z","11.56","1016.82","95.65","10.89","4.90","120.24"
1,"2015-08-17T00:10:00.000Z","11.58","1016.87","95.74","10.93","4.70","120.28"
1,"2015-08-17T00:20:00.000Z","11.51","1016.86","95.79","10.87","4.16","117.72"
1,"2015-08-17T00:30:00.000Z","11.46","1016.88","95.89","10.84","4.23","116.61"
1,"2015-08-17T00:40:00.000Z","11.41","1016.90","95.99","10.81","4.06","117.23"
1,"2015-08-17T00:50:00.000Z","11.41","1016.90","96.10","10.82","3.93","118.51"
1,"2015-08-17T01:00:00.000Z","11.34","1017.01","96.23","10.77","3.82","120.67"
1,"2015-08-17T01:10:00.000Z","11.30","1017.13","96.33","10.74","3.66","122.35"
1,"2015-08-17T01:20:00.000Z","11.27","1017.20","96.43","10.74","3.61","116.82"
1,"2015-08-17T01:30:00.000Z","11.24","1017.20","96.54","10.72","3.25","114.83"
1,"2015-08-17T01:40:00.000Z","11.15","1017.19","96.62","10.64","3.15","113.83"
1,"2015-08-17T01:50:00.000Z","11.19","1017.29","96.76","10.70","3.56","117.46"
1,"2015-08-17T02:00:00.000Z","11.19","1017.32","96.86","10.72","3.90","116.76"
1,"2015-08-17T02:10:00.000Z","11.15","1017.42","96.96","10.70","3.32","119.94"
1,"2015-08-17T02:20:00.000Z","11.25","1017.45","97.04","10.82","3.45","118.49"
1,"2015-08-17T02:30:00.000Z","11.10","1017.49","97.08","10.66","3.21","117.48"
1,"2015-08-17T02:40:00.000Z","10.73","1017.48","97.11","10.31","3.10","112.23"
1,"2015-08-17T02:50:00.000Z","10.80","1017.54","97.27","10.40","2.77","118.28"
1,"2015-08-17T03:00:00.000Z","10.91","1017.61","97.32","10.50","2.90","117.07"
1,"2015-08-17T03:10:00.000Z","10.97","1017.70","97.48","10.59","3.48","118.03"
1,"2015-08-17T03:20:00.000Z","10.57","1017.64","97.49","10.19","2.99","104.88"
1,"2015-08-17T03:30:00.000Z","10.15","1017.67","97.61","9.80","3.28","90.96"
1,"2015-08-17T03:40:00.000Z","10.30","1017.68","97.77","9.96","3.06","97.14"
1,"2015-08-17T03:50:00.000Z","10.27","1017.68","97.86","9.96","2.94","98.58"
1,"2015-08-17T04:00:00.000Z","10.24","1017.75","97.95","9.94","2.48","92.24"
1,"2015-08-17T04:10:00.000Z","10.25","1017.82","98.02","9.96","2.08","105.71"
1,"2015-08-17T04:20:00.000Z","10.36","1017.90","98.22","10.11","1.94","127.39"
1,"2015-08-17T04:30:00.000Z","10.82","1017.97","98.36","10.58","1.84","131.58"
1,"2015-08-17T04:40:00.000Z","10.74","1017.99","98.38","10.51","1.89","140.95"
1,"2015-08-17T04:50:00.000Z","10.78","1018.01","98.53","10.57","1.58","122.66"
1,"2015-08-17T05:00:00.000Z","10.95","1018.04","98.64","10.76","0.79","125.87"
1,"2015-08-17T05:10:00.000Z","11.04","1018.10","98.70","10.85","0.98","163.45"
1,"2015-08-17T05:20:00.000Z","11.10","1018.09","98.73","10.92","0.63","236.42"
1,"2015-08-17T05:30:00.000Z","11.10","1018.10","98.70","10.92","0.78","225.96"
1,"2015-08-17T05:40:00.000Z","11.01","1018.10","98.71","10.83","0.41","65.93"
1,"2015-08-17T05:50:00.000Z","10.92","1018.15","98.70","10.73","0.42","131.62"
1,"2015-08-17T06:00:00.000Z","10.83","1018.11","98.70","10.66","0.96","77.73"
1,"2015-08-17T06:10:00.000Z","10.80","1018.11","98.62","10.60","1.62","72.90"
1,"2015-08-17T06:20:00.000Z","10.86","1018.17","98.41","10.63","1.52","73.07"
1,"2015-08-17T06:30:00.000Z","11.44","1018.21","98.37","11.20","0.46","111.48"
1,"2015-08-17T06:40:00.000Z","11.21","1018.16","98.42","10.97","0.68","271.56"
1,"2015-08-17T06:50:00.000Z","11.04","1018.23","98.53","10.83","1.20","319.63"
1,"2015-08-17T07:00:00.000Z","11.03","1018.26","98.55","10.82","0.72","274.77"
1,"2015-08-17T07:10:00.000Z","11.00","1018.34","98.63","10.80","0.77","261.88"
1,"2015-08-17T07:20:00.000Z","11.08","1018.43","98.65","10.89","1.02","261.34"
1,"2015-08-17T07:30:00.000Z","11.17","1018.49","98.71","10.99","0.73","268.23"
1,"2015-08-17T07:40:00.000Z","11.26","1018.59","98.72","11.08","0.57","294.69"
1,"2015-08-17T07:50:00.000Z","11.25","1018.59","98.64","11.06","0.72","283.69"
1,"2015-08-17T08:00:00.000Z","11.29","1018.42","98.65","11.09","0.71","286.71"
1,"2015-08-17T08:10:00.000Z","11.28","1018.54","98.57","11.08","0.57","295.01"
1,"2015-08-17T08:20:00.000Z","11.37","1018.50","98.46","11.14","0.99","294.13"
1,"2015-08-17T08:30:00.000Z","11.24","1018.47","98.31","10.99","1.65","308.22"
1,"2015-08-17T08:40:00.000Z","11.19","1018.55","98.37","10.94","1.55","303.56"
1,"2015-08-17T08:50:00.000Z","11.18","1018.62","98.47","10.95","1.26","283.03"
1,"2015-08-17T09:00:00.000Z","11.14","1018.76","98.42","10.90","0.76","262.67"
1,"2015-08-17T09:10:00.000Z","11.09","1018.69","98.40","10.86","1.19","247.31"
1,"2015-08-17T09:20:00.000Z","11.21","1018.80","98.82","11.04","1.19","260.94"
1,"2015-08-17T09:30:00.000Z","11.37","1018.87","98.80","11.19","0.98","267.45"
1,"2015-08-17T09:40:00.000Z","11.52","1018.89","98.85","11.35","0.79","270.25"
1,"2015-08-17T09:50:00.000Z","11.54","1018.94","98.81","11.36","0.98","279.33"
1,"2015-08-17T10:00:00.000Z","11.66","1018.97","98.86","11.49","1.12","276.91"
1,"2015-08-17T10:10:00.000Z","11.87","1019.01","98.90","11.71","1.05","271.48"
1,"2015-08-17T10:20:00.000Z","11.94","1019.09","98.93","11.78","1.23","276.23"
1,"2015-08-17T10:30:00.000Z","12.09","1019.09","98.86","11.92","1.20","289.54"
1,"2015-08-17T10:40:00.000Z","12.04","1019.00","98.81","11.86","1.47","316.30"
1,"2015-08-17T10:50:00.000Z","12.50","1019.05","98.86","12.33","1.72","253.07"
1,"2015-08-17T11:00:00.000Z","12.17","1019.13","98.79","11.99","1.81","254.30"
1,"2015-08-17T11:10:00.000Z","12.21","1019.20","98.80","12.04","1.10","271.62"
1,"2015-08-17T11:20:00.000Z","12.21","1019.14","98.79","12.04","0.83","259.75"
1,"2015-08-17T11:30:00.000Z","12.53","1019.11","98.72","12.34","1.13","254.13"
1,"2015-08-17T11:40:00.000Z","12.52","1019.08","98.52","12.31","1.49","311.63"
1,"2015-08-17T11:50:00.000Z","12.55","1019.05","98.43","12.32","1.06","327.96"
1,"2015-08-17T12:00:00.000Z","12.79","1019.00","98.31","12.53","0.79","270.73"
1,"2015-08-17T12:10:00.000Z","12.92","1018.96","98.09","12.63","1.60","239.24"
1,"2015-08-17T12:20:00.000Z","13.66","1019.03","97.72","13.31","1.74","226.14"
1,"2015-08-17T12:30:00.000Z","13.90","1018.90","97.21","13.46","1.82","218.61"
1,"2015-08-17T12:40:00.000Z","13.70","1018.92","96.74","13.20","2.30","251.07"
1,"2015-08-17T12:50:00.000Z","14.22","1018.91","96.29","13.65","1.73","249.50"
1,"2015-08-17T13:00:00.000Z","14.83","1018.82","95.63","14.15","1.85","219.69"
1,"2015-08-17T13:10:00.000Z","15.43","1018.67","94.57","14.58","2.30","193.99"
1,"2015-08-17T13:20:00.000Z","15.40","1018.70","93.39","14.35","1.55","220.95"
1,"2015-08-17T13:30:00.000Z","15.13","1018.62","92.34","13.90","2.08","288.88"
1,"2015-08-17T13:40:00.000Z","15.23","1018.62","91.07","13.79","2.47","276.08"
1,"2015-08-17T13:50:00.000Z","14.50","1018.60","90.42","12.96","2.31","255.62"
1,"2015-08-17T14:00:00.000Z","14.22","1018.50","90.75","12.74","2.39","256.60"
1,"2015-08-17T14:10:00.000Z","14.26","1018.50","91.19","12.86","2.29","256.40"
1,"2015-08-17T14:20:00.000Z","14.59","1018.50","91.16","13.17","2.12","288.73"
1,"2015-08-17T14:30:00.000Z","14.41","1018.48","90.52","12.89","2.47","303.95"
1,"2015-08-17T14:40:00.000Z","14.33","1018.41","90.12","12.75","2.99","307.95"
1,"2015-08-17T14:50:00.000Z","14.26","1018.46","89.80","12.61","2.88","310.44"
1,"2015-08-17T15:00:00.000Z","14.82","1018.38","88.92","13.02","2.27","303.30"
1,"2015-08-17T15:10:00.000Z","14.77","1018.32","87.87","12.79","3.07","310.84"
1,"2015-08-17T15:20:00.000Z","14.80","1018.27","87.44","12.75","3.06","310.81"
1,"2015-08-17T15:30:00.000Z","14.82","1018.21","86.84","12.65","3.15","312.38"
1,"2015-08-17T15:40:00.000Z","15.16","1018.22","86.10","12.87","2.72","322.55"
1,"2015-08-17T15:50:00.000Z","14.85","1018.19","85.83","12.51","2.94","306.33"
1,"2015-08-17T16:00:00.000Z","15.35","1018.20","85.72","12.98","2.14","321.53"
1,"2015-08-17T16:10:00.000Z","15.51","1018.13","85.11","13.02","1.81","358.23"
1,"2015-08-17T16:20:00.000Z","15.29","1018.11","83.20","12.47","3.20","79.52"
1,"2015-08-17T16:30:00.000Z","15.12","1018.18","80.43","11.80","3.76","92.54"
1,"2015-08-17T16:40:00.000Z","15.18","1018.20","79.25","11.63","3.05","101.10"
1,"2015-08-17T16:50:00.000Z","15.06","1018.19","78.22","11.31","3.24","99.92"
1,"2015-08-17T17:00:00.000Z","15.00","1018.21","77.90","11.19","3.47","91.71"
1,"2015-08-17T17:10:00.000Z","15.16","1018.24","77.68","11.30","3.24","91.18"
1,"2015-08-17T17:20:00.000Z","14.83","1018.17","78.51","11.14","3.91","85.65"
1,"2015-08-17T17:30:00.000Z","14.51","1018.17","79.50","11.01","3.59","85.55"
1,"2015-08-17T17:40:00.000Z","14.39","1018.09","81.17","11.21","4.44","83.38"
1,"2015-08-17T17:50:00.000Z","14.29","1018.01","82.90","11.43","4.76","83.05"
1,"2015-08-17T18:00:00.000Z","14.07","1017.96","84.68","11.53","4.90","84.13"
1,"2015-08-17T18:10:00.000Z","13.89","1018.01","86.03","11.62","4.36","83.73"
1,"2015-08-17T18:20:00.000Z","13.72","1018.03","86.89","11.58","4.70","81.73"
1,"2015-08-17T18:30:00.000Z","13.64","1018.06","87.50","11.61","4.52","79.46"
1,"2015-08-17T18:40:00.000Z","13.38","1018.01","88.19","11.47","4.52","78.79"
1,"2015-08-17T18:50:00.000Z","13.21","1017.99","88.77","11.40","4.48","76.81"
1,"2015-08-17T19:00:00.000Z","13.09","1017.95","89.22","11.38","3.82","77.27"
1,"2015-08-17T19:10:00.000Z","12.83","1017.97","89.44","11.14","3.65","74.08"
1,"2015-08-17T19:20:00.000Z","12.46","1018.00","88.40","10.59","3.86","80.04"
1,"2015-08-17T19:30:00.000Z","12.68","1017.93","87.10","10.60","3.72","73.96"
1,"2015-08-17T19:40:00.000Z","12.68","1017.91","86.89","10.56","3.72","69.33"
1,"2015-08-17T19:50:00.000Z","12.62","1017.99","87.33","10.58","3.82","65.53"
1,"2015-08-17T20:00:00.000Z","12.53","1018.00","87.58","10.52","3.55","65.33"
1,"2015-08-17T20:10:00.000Z","12.42","1018.07","87.86","10.50","3.51","66.90"
1,"2015-08-17T20:20:00.000Z","12.40","1018.14","88.21","10.50","2.99","61.53"
1,"2015-08-17T20:30:00.000Z","12.44","1018.20","88.39","10.59","2.02","62.39"
1,"2015-08-17T20:40:00.000Z","12.68","1018.13","88.84","10.90","2.15","53.08"
1,"2015-08-17T20:50:00.000Z","12.70","1018.00","89.40","11.00","2.31","45.16"
1,"2015-08-17T21:00:00.000Z","12.63","1017.93","89.93","11.03","3.00","43.10"
1,"2015-08-17T21:10:00.000Z","12.60","1017.93","90.40","11.08","3.25","32.79"
1,"2015-08-17T21:20:00.000Z","12.58","1017.90","90.78","11.10","3.44","37.73"
1,"2015-08-17T21:30:00.000Z","12.57","1017.85","91.14","11.16","3.52","41.04"
1,"2015-08-17T21:40:00.000Z","12.57","1017.76","91.57","11.22","3.13","34.84"
1,"2015-08-17T21:50:00.000Z","12.53","1017.73","91.93","11.28","2.26","14.81"
1,"2015-08-17T22:00:00.000Z","12.50","1017.74","92.23","11.28","1.81","13.08"
1,"2015-08-17T22:10:00.000Z","12.50","1017.71","92.51","11.30","1.73","12.46"
1,"2015-08-17T22:20:00.000Z","12.48","1017.70","92.73","11.31","1.41","4.50"
1,"2015-08-17T22:30:00.000Z","12.44","1017.70","92.95","11.34","1.22","359.58"
1,"2015-08-17T22:40:00.000Z","12.43","1017.70","93.16","11.37","0.97","350.23"
1,"2015-08-17T22:50:00.000Z","12.43","1017.70","93.33","11.39","1.39","354.08"
1,"2015-08-17T23:00:00.000Z","12.62","1017.63","93.51","11.61","1.20","351.78"
1,"2015-08-17T23:10:00.000Z","12.61","1017.68","93.59","11.61","0.99","356.65"
1,"2015-08-17T23:20:00.000Z","12.56","1017.63","93.64","11.57","1.20","350.74"
1,"2015-08-17T23:30:00.000Z","12.42","1017.60","93.70","11.44","1.21","347.84"
1,"2015-08-17T23:40:00.000Z","12.39","1017.52","93.80","11.41","1.22","347.61"
1,"2015-08-17T23:50:00.000Z","12.41","1017.40","93.96","11.48","1.04","354.79"
1,"2015-08-18T00:00:00.000Z","12.54","1017.28","94.08","11.62","1.08","326.68"
1,"2015-08-18T00:10:00.000Z","12.59","1017.09","94.16","11.68","1.23","325.77"
1,"2015-08-18T00:20:00.000Z","12.58","1016.87","94.25","11.69","1.45","345.17"
1,"2015-08-18T00:30:00.000Z","12.61","1016.72","94.44","11.76","2.18","9.92"
1,"2015-08-18T00:40:00.000Z","12.64","1016.58","94.58","11.80","2.81","22.95"
1,"2015-08-18T00:50:00.000Z","12.68","1016.42","94.76","11.86","3.18","25.54"
1,"2015-08-18T01:00:00.000Z","12.72","1016.28","94.95","11.95","3.82","33.86"
1,"2015-08-18T01:10:00.000Z","12.73","1016.20","95.13","12.00","3.85","42.09"
1,"2015-08-18T01:20:00.000Z","12.73","1016.12","95.36","12.01","3.91","45.51"
1,"2015-08-18T01:30:00.000Z","12.74","1016.03","95.58","12.06","4.59","46.87"
1,"2015-08-18T01:40:00.000Z","12.79","1016.00","95.79","12.15","4.56","45.60"
1,"2015-08-18T01:50:00.000Z","12.82","1015.98","95.98","12.21","4.65","48.87"
1,"2015-08-18T02:00:00.000Z","12.84","1015.91","96.16","12.27","3.78","45.83"
1,"2015-08-18T02:10:00.000Z","12.87","1015.86","96.31","12.30","3.78","47.94"
1,"2015-08-18T02:20:00.000Z","12.84","1015.78","96.43","12.30","4.12","48.81"
1,"2015-08-18T02:30:00.000Z","12.87","1015.74","96.52","12.33","4.17","49.27"
1,"2015-08-18T02:40:00.000Z","12.89","1015.68","96.63","12.38","3.46","47.91"
1,"2015-08-18T02:50:00.000Z","12.95","1015.56","96.76","12.45","3.56","52.86"
1,"2015-08-18T03:00:00.000Z","12.99","1015.47","96.85","12.50","4.06","61.45"
1,"2015-08-18T03:10:00.000Z","13.12","1015.33","96.99","12.66","4.05","69.37"
1,"2015-08-18T03:20:00.000Z","13.20","1015.17","97.07","12.73","4.28","72.06"
1,"2015-08-18T03:30:00.000Z","NULL","1015.04","97.16","12.76","4.03","71.09"
1,"2015-08-18T03:40:00.000Z","13.20","1014.89","97.22","12.76","4.22","66.41"
1,"2015-08-18T03:50:00.000Z","13.15","1014.78","97.30","12.73","4.04","64.24"
1,"2015-08-18T04:00:00.000Z","13.18","1014.65","97.36","12.77","5.05","63.75"
1,"2015-08-18T04:10:00.000Z","13.16","1014.64","97.40","12.77","4.12","64.15"
1,"2015-08-18T04:20:00.000Z","13.18","1014.55","97.44","12.79","3.90","58.82"
1,"2015-08-18T04:30:00.000Z","13.19","1014.41","97.50","12.81","4.65","48.87"
1,"2015-08-18T04:40:00.000Z","13.18","1014.34","97.50","12.80","4.75","44.77"
1,"2015-08-18T04:50:00.000Z","13.13","1014.25","97.52","12.76","4.05","36.25"
1,"2015-08-18T05:00:00.000Z","13.13","1014.12","97.60","12.76","3.68","31.16"
1,"2015-08-18T05:10:00.000Z","13.11","1014.00","97.60","12.74","3.76","26.22"
1,"2015-08-18T05:20:00.000Z","13.13","1013.89","97.60","12.79","3.86","30.65"
1,"2015-08-18T05:30:00.000Z","13.16","1013.73","97.67","12.81","4.34","36.24"
1,"2015-08-18T05:40:00.000Z","13.19","1013.60","97.70","12.83","4.87","37.03"
1,"2015-08-18T05:50:00.000Z","13.20","1013.52","97.70","12.87","4.73","36.52"
1,"2015-08-18T06:00:00.000Z","13.20","1013.42","97.75","12.84","4.94","36.13"
1,"2015-08-18T06:10:00.000Z","13.21","1013.27","97.80","12.89","5.07","41.72"
1,"2015-08-18T06:20:00.000Z","13.23","1013.19","97.80","12.91","4.94","44.91"
1,"2015-08-18T06:30:00.000Z","13.25","1013.14","97.84","12.92","4.69","45.51"
1,"2015-08-18T06:40:00.000Z","13.28","1013.03","97.90","12.96","4.23","43.00"
1,"2015-08-18T06:50:00.000Z","13.31","1012.99","97.95","13.00","4.04","41.54"
1,"2015-08-18T07:00:00.000Z","13.31","1012.92","98.01","13.01","3.94","48.04"
1,"2015-08-18T07:10:00.000Z","13.45","1012.85","98.09","13.15","4.35","50.36"
